age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
24.425186, Private,263643.22, Some-college,9.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,20.0, Peru, <=50K
53.0, Private,188722.03, Some-college,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
44.0, Private,146837.86, Some-college,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
30.0, Private,161210.7, Masters,14.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,45.0, Peru, <=50K
40.0, Private,198151.52, Some-college,10.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
38.0, Private,218018.08, Some-college,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
32.0, Private,224500.77, Prof-school,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
41.0, Private,197286.73, Prof-school,9.0, Never-married, Sales, Other-relative, White, Male,0.0,0.0,40.0, Peru, <=50K
53.0, Private,226407.0, Assoc-acdm,14.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
29.0, Private,232457.64, Some-college,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
42.0, Private,189351.61, Assoc-acdm,9.0, Married-spouse-absent, Transport-moving, Other-relative, White, Male,0.0,0.0,40.0, Peru, <=50K
43.0, Private,243747.92, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,32.0, Peru, <=50K
39.0, Private,212982.75, Some-college,9.0, Never-married, Sales, Other-relative, White, Male,0.0,0.0,40.0, Peru, <=50K
43.0, Private,248723.9, Masters,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
53.0, Private,148111.34, Some-college,10.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,50.0, Peru, <=50K
36.0, Private,156180.33, Some-college,14.0, Married-spouse-absent, Protective-serv, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
39.0, Private,203706.02, Some-college,9.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,44.01556, Peru, <=50K
35.0, Private,150404.52, Some-college,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
32.427326, Private,216244.7, 10th,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
40.0, Private,212905.52, Assoc-acdm,10.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,45.0, Peru, <=50K
48.0, Private,152430.7, Masters,10.0, Married-spouse-absent, Sales, Other-relative, White, Male,0.0,0.0,40.0, Peru, <=50K
37.0, Private,205682.25, Some-college,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
41.0, Private,156695.84, Some-college,10.0, Married-spouse-absent, Sales, Own-child, White, Male,0.0,0.0,40.0, Peru, >50K
36.0, Private,199898.17, Some-college,9.0, Never-married, Craft-repair, Husband, White, Male,0.0,0.0,55.0, Peru, <=50K
55.0, Private,237771.25, Assoc-acdm,10.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
35.0, Private,228027.16, Some-college,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
37.0, Private,164936.52, Assoc-acdm,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
28.0, Private,174717.64, Some-college,9.0, Married-spouse-absent, Sales, Other-relative, White, Female,0.0,0.0,40.0, Peru, <=50K
32.0, Private,208610.81, Some-college,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
43.0, Private,212042.14, Masters,9.0, Never-married, Sales, Other-relative, White, Male,0.0,0.0,40.0, Peru, <=50K
34.0, Private,221831.23, Some-college,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
44.0, Private,211421.97, Masters,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
29.0, Private,222568.98, 10th,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
30.0, Private,280538.25, Some-college,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
45.0, Private,240195.9, Masters,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,45.0, Peru, <=50K
40.0, Private,207551.7, Masters,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
24.0, Private,152786.22, Masters,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
33.0, Private,201273.98, Masters,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
41.0, Private,186987.08, Assoc-acdm,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
47.0, Private,207985.73, Some-college,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
35.0, Private,157518.72, Masters,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,60.0, Peru, <=50K
24.437298, Private,216245.2, Some-college,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,35.0, Peru, <=50K
43.0, Private,268439.88, Assoc-acdm,9.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,45.0, Peru, <=50K
30.0, Private,204516.0, Some-college,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
26.0, Private,180477.81, Some-college,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,38.0, Peru, <=50K
36.0, Private,204482.36, Masters,9.0, Married-spouse-absent, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
64.0, Private,223483.05, Masters,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
52.0, Private,180209.95, Assoc-acdm,10.0, Married-spouse-absent, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
28.0, Private,216445.89, 7th-8th,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,60.0, Peru, <=50K
35.0, Private,240486.02, 10th,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,37.0, Peru, <=50K
40.0, Private,155922.28, Assoc-acdm,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,38.512474, Peru, <=50K
55.0, Private,194021.16, Some-college,10.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
45.0, State-gov,223843.88, Assoc-acdm,14.0, Married-spouse-absent, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
43.0, Private,172230.84, Masters,14.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
33.0, Private,163321.3, Prof-school,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
35.0, Private,180487.8, 10th,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,33.904892, Peru, <=50K
35.0, Private,234867.86, Masters,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
35.0, Private,209579.8, Assoc-acdm,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
47.0, Private,271408.1, Some-college,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
49.0, Private,156318.42, 10th,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
44.0, Private,211403.61, Some-college,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
47.0, Private,241295.97, Assoc-acdm,9.0, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0.0,0.0,65.0, Peru, <=50K
40.0, Private,204181.86, 10th,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
54.0, Private,269303.12, Some-college,9.0, Married-spouse-absent, Protective-serv, Not-in-family, White, Male,0.0,0.0,38.0, Peru, <=50K
39.0, Private,147245.77, Masters,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,80.0, Peru, <=50K
32.0, Private,172731.3, Some-college,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
51.0, Private,249245.7, 10th,9.0, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0.0,0.0,35.0, Peru, <=50K
44.0, Private,174537.25, Prof-school,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,83.17482, Peru, <=50K
35.0, Private,144795.06, 10th,10.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
23.0, Private,159278.62, Some-college,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,50.0, Peru, <=50K
41.0, Private,162068.53, Masters,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
33.0, Private,267648.16, 10th,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
31.0, Private,151836.55, 10th,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,44.0, Peru, <=50K
20.0, Private,205322.77, Some-college,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,25.0, Peru, <=50K
30.0, Private,153495.4, Assoc-acdm,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
23.0, Private,140846.14, Masters,9.0, Married-spouse-absent, Transport-moving, Husband, White, Male,0.0,0.0,40.0, Peru, >50K
29.0, Private,150132.11, 10th,9.0, Never-married, Priv-house-serv, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
32.0, Private,157412.73, Some-college,15.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,74.36218, Peru, <=50K
32.0, Private,212958.7, Some-college,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,30.0, Peru, <=50K
41.80849, Private,223216.39, Assoc-acdm,13.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
38.0, Private,153477.97, Masters,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
28.0, Private,221597.5, Some-college,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
45.0, Private,186841.03, Masters,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,55.0, Peru, <=50K
37.0, Private,144901.97, Some-college,9.0, Never-married, Protective-serv, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
38.0, Private,154559.47, Masters,13.0, Married-spouse-absent, Protective-serv, Not-in-family, White, Male,0.0,0.0,50.0, Peru, <=50K
35.0, Private,152022.83, 10th,9.0, Never-married, Transport-moving, Not-in-family, White, Female,0.0,0.0,35.0, Peru, <=50K
21.0, Private,154972.9, Prof-school,11.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,50.0, Peru, <=50K
34.0, Private,212012.7, Masters,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,35.0, Peru, <=50K
37.0, Private,155278.95, 10th,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
46.0, Private,223977.66, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,38.0, Peru, <=50K
47.0, Private,189174.08, Some-college,9.830194, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
36.0, Private,227779.42, Some-college,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
45.0, Private,225302.34, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,45.0, Peru, <=50K
57.0, Private,230291.27, Some-college,14.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
32.0, Private,213806.31, Masters,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
49.0, Private,151610.81, Assoc-acdm,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
35.0, Private,170887.3, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,38.953266, Peru, <=50K
36.0, Private,169965.61, Masters,10.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
58.0, Private,146232.97, 7th-8th,14.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,93.4281, Peru, <=50K
38.0, Private,189353.39, Masters,14.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,47.383392, Peru, <=50K
51.0, Private,156733.52, Assoc-acdm,13.0, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
30.0, Private,203892.17, Assoc-acdm,11.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,60.0, Peru, <=50K
38.0, Private,148771.56, 10th,13.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
31.0, Private,210187.45, Masters,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
26.0, Private,169558.61, Assoc-acdm,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
60.0, Private,273905.56, Some-college,10.0, Married-spouse-absent, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
60.0, Private,185454.06, Some-college,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
59.0, Private,198102.94, Some-college,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
39.0, Private,187067.55, Masters,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
35.0, Private,218656.03, Some-college,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
46.0, Private,207423.39, Masters,13.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
47.0, Private,202797.5, Some-college,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
51.0, Private,192954.31, Some-college,9.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
46.0, Private,191057.4, 10th,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
42.0, Private,161495.69, Prof-school,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,20.0, Peru, <=50K
47.0, Private,301409.12, Assoc-acdm,9.0, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0.0,0.0,45.0, Ireland, <=50K
45.0, Never-worked,207169.2, Masters,9.0, Never-married, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, Peru, <=50K
42.292206, Private,162213.78, Masters,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
29.0, Private,248785.78, Some-college,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
55.0, Private,279788.34, 10th,13.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
42.0, Private,162530.89, Assoc-acdm,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,42.0, Peru, <=50K
37.0, Private,168510.42, Masters,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
44.0, Private,255767.73, Some-college,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
55.0, Private,196929.98, Prof-school,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
30.0, Private,238777.16, Some-college,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,35.0, Peru, <=50K
51.0, Private,175535.27, Some-college,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
41.0, Private,206270.9, Some-college,9.0, Married-spouse-absent, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
34.0, Private,196561.69, Some-college,9.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,30.0, Peru, <=50K
32.0, Private,164336.11, Some-college,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
52.0, Private,202506.67, Assoc-acdm,13.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
48.0, Private,185099.62, 10th,12.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
47.0, Private,251059.75, Some-college,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,50.0, Peru, <=50K
54.0, Private,199689.3, 10th,13.0, Married-spouse-absent, Exec-managerial, Own-child, White, Male,0.0,0.0,30.0, Peru, <=50K
42.0, Private,239355.33, Some-college,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,42.0, Peru, <=50K
37.0, Private,240756.2, Some-college,9.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
33.0, Private,221259.34, Some-college,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
48.0, Private,154616.55, Some-college,9.0, Married-spouse-absent, Sales, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
51.0, Private,254649.39, Some-college,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,30.0, Peru, <=50K
49.0, Private,197740.77, Some-college,14.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Japan, <=50K
50.0, Private,209502.0, Some-college,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
44.0, Private,204628.42, Masters,9.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
49.0, Private,175526.7, Masters,15.0, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0.0,0.0,60.0, Peru, <=50K
35.0, Private,158717.92, Some-college,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
48.0, Private,255977.22, Assoc-acdm,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
38.0, Private,235519.62, Assoc-acdm,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
43.0, Private,160723.92, Prof-school,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,38.0, Peru, <=50K
43.0, Private,209149.39, 10th,13.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
49.0, Private,267991.84, 10th,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,70.0, Peru, <=50K
18.0, Private,242713.17, Prof-school,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
32.0, Private,200876.25, Some-college,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,38.0, Peru, <=50K
64.0, Private,202346.8, Assoc-acdm,14.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
54.0, Private,217776.58, Prof-school,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,36.0, Peru, <=50K
38.29491, Private,256536.45, Some-college,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
34.0, Private,140654.48, Masters,10.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
